quarter,annee,department,departs_confirmes,candidats_en_cours,postes_a_lancer,turnover_month_pct,postes_ouverts_actuels,effectif_actuel
1990Q4,1990,Ventes,11,62,4,4.8133333333333335,13,78
1991Q1,1991,Achats,6,74,10,2.356666666666667,19,90
1991Q1,1991,Administration,9,31,3,3.433333333333333,8,85
1991Q1,1991,Finance,7,35,13,2.6966666666666668,14,88
1991Q1,1991,IT,8,73,14,4.816666666666666,18,59
1991Q1,1991,Juridique,8,35,6,3.9666666666666663,8,67
1991Q1,1991,Marketing,4,81,11,2.736666666666667,21,54
1991Q1,1991,Opérations,14,95,40,3.6666666666666665,53,131
1991Q1,1991,R&D,6,39,4,3.3266666666666667,9,62
1991Q1,1991,RH,6,13,2,3.706666666666667,5,51
1991Q1,1991,Support,12,41,3,5.580000000000001,8,70
1991Q1,1991,Ventes,10,81,16,4.516666666666667,20,77
1991Q2,1991,Achats,10,85,6,3.866666666666667,15,90
1991Q2,1991,Administration,4,64,10,1.5866666666666667,12,87
1991Q2,1991,Finance,4,45,2,1.5233333333333334,10,90
1991Q2,1991,IT,12,68,14,7.486666666666667,25,54
1991Q2,1991,Juridique,5,42,5,2.566666666666667,9,66
1991Q2,1991,Marketing,4,86,8,2.6666666666666665,17,62
1991Q2,1991,Opérations,21,205,6,5.54,29,140
1991Q2,1991,R&D,7,34,1,3.9466666666666668,8,57
1991Q2,1991,RH,2,27,3,1.32,6,51
1991Q2,1991,Support,10,40,3,5.133333333333334,7,64
1991Q2,1991,Ventes,14,72,5,6.413333333333334,13,75
1991Q3,1991,Achats,7,55,7,2.6,14,91
1991Q3,1991,Administration,3,34,2,1.19,9,89
1991Q3,1991,Finance,11,41,6,4.323333333333333,9,86
1991Q3,1991,IT,9,86,0,6.05,16,54
1991Q3,1991,Juridique,1,26,0,0.5066666666666667,6,68
1991Q3,1991,Marketing,8,57,2,4.473333333333334,12,61
1991Q3,1991,Opérations,13,102,5,3.176666666666667,20,141
1991Q3,1991,R&D,5,37,14,3.043333333333333,19,55
1991Q3,1991,RH,8,38,6,5.5566666666666675,8,47
1991Q3,1991,Support,9,26,5,4.973333333333334,9,58
1991Q3,1991,Ventes,13,49,2,6.196666666666666,8,69
1991Q4,1991,Achats,12,55,4,4.583333333333333,11,86
1991Q4,1991,Administration,7,51,9,2.7099999999999995,14,86
1991Q4,1991,Finance,13,21,0,5.37,5,77
1991Q4,1991,IT,9,50,14,5.849999999999999,24,51
1991Q4,1991,Juridique,3,21,5,1.5,8,68
1991Q4,1991,Marketing,5,53,12,2.763333333333333,17,63
1991Q4,1991,Opérations,10,63,0,2.39,10,141
1991Q4,1991,R&D,6,97,20,3.75,30,58
1991Q4,1991,RH,5,60,12,3.7000000000000006,13,49
1991Q4,1991,Support,12,55,12,7.493333333333332,12,55
1991Q4,1991,Ventes,11,28,4,5.743333333333333,8,62
1992Q1,1992,Achats,4,39,9,1.5533333333333335,14,88
1992Q1,1992,Administration,5,52,5,1.9833333333333332,11,89
1992Q1,1992,Finance,10,14,1,4.62,5,68
1992Q1,1992,IT,6,95,9,3.7633333333333336,20,58
1992Q1,1992,Juridique,6,36,5,3.043333333333333,8,67
1992Q1,1992,Marketing,7,49,0,3.6733333333333333,9,64
1992Q1,1992,Opérations,20,69,25,5.05,28,128
1992Q1,1992,R&D,5,120,4,2.893333333333333,22,65
1992Q1,1992,RH,5,62,7,3.4,12,52
1992Q1,1992,Support,10,48,9,6.489999999999999,13,53
1992Q1,1992,Ventes,10,29,5,5.833333333333333,10,55
1992Q2,1992,Achats,7,63,9,2.6933333333333334,14,90
1992Q2,1992,Administration,4,53,4,1.5199999999999998,9,91
1992Q2,1992,Finance,6,39,13,3.0400000000000005,13,67
1992Q2,1992,IT,7,103,7,4.286666666666666,18,60
1992Q2,1992,Juridique,3,31,7,1.5233333333333334,12,67
1992Q2,1992,Marketing,7,32,0,3.7699999999999996,5,61
1992Q2,1992,Opérations,13,90,4,3.466666666666667,18,129
1992Q2,1992,R&D,8,89,12,4.316666666666666,26,65
1992Q2,1992,RH,4,36,1,2.6533333333333333,7,54
1992Q2,1992,Support,6,51,7,4.066666666666666,13,54
1992Q2,1992,Ventes,14,95,26,9.520000000000001,22,55
1992Q3,1992,Achats,3,55,15,1.1233333333333333,20,96
1992Q3,1992,Administration,5,34,6,1.8866666666666667,10,91
1992Q3,1992,Finance,4,41,7,2.03,14,69
1992Q3,1992,IT,9,70,3,5.3999999999999995,13,59
1992Q3,1992,Juridique,4,33,3,2.0433333333333334,9,69
1992Q3,1992,Marketing,5,27,10,2.84,11,60
1992Q3,1992,Opérations,15,65,5,4.079999999999999,15,122
1992Q3,1992,R&D,3,64,5,1.5266666666666666,19,74
1992Q3,1992,RH,4,29,5,2.5833333333333335,8,54
1992Q3,1992,Support,8,39,2,4.996666666666667,8,53
1992Q3,1992,Ventes,6,91,6,4.013333333333333,17,60
1992Q4,1992,Achats,10,67,1,3.6199999999999997,12,95
1992Q4,1992,Administration,5,28,6,1.84,11,91
1992Q4,1992,Finance,6,55,4,2.9466666666666668,11,70
1992Q4,1992,IT,9,61,25,5.526666666666667,32,56
1992Q4,1992,Juridique,7,37,2,3.516666666666667,7,66
1992Q4,1992,Marketing,8,48,3,4.579999999999999,8,58
1992Q4,1992,Opérations,16,83,26,4.6,31,116
1992Q4,1992,R&D,9,74,11,4.223333333333334,23,72
1992Q4,1992,RH,6,29,2,3.8866666666666667,8,50
1992Q4,1992,Support,8,24,4,5.37,9,48
1992Q4,1992,Ventes,11,86,13,6.553333333333334,19,60
1993Q1,1993,Achats,8,40,12,2.8733333333333335,17,94
1993Q1,1993,Administration,4,37,4,1.4833333333333334,10,92
1993Q1,1993,Finance,8,37,1,3.9433333333333334,7,67
1993Q1,1993,IT,14,113,6,8.97,25,55
1993Q1,1993,Juridique,1,32,4,0.5066666666666667,8,68
1993Q1,1993,Marketing,7,40,6,4.276666666666666,10,55
1993Q1,1993,Opérations,16,117,7,4.743333333333333,19,119
1993Q1,1993,R&D,6,74,8,2.9,19,78
1993Q1,1993,RH,11,36,11,8.143333333333333,15,43
1993Q1,1993,Support,6,81,21,4.303333333333334,16,56
1993Q1,1993,Ventes,11,75,4,6.633333333333333,13,59
1993Q2,1993,Achats,7,88,12,2.56,19,97
1993Q2,1993,Administration,3,44,4,1.0933333333333335,9,94
1993Q2,1993,Finance,3,24,0,1.5200000000000002,4,67
1993Q2,1993,IT,5,134,16,3.0066666666666664,27,64
1993Q2,1993,Juridique,3,32,4,1.4766666666666666,8,69
1993Q2,1993,Marketing,7,38,19,4.473333333333334,22,55
1993Q2,1993,Opérations,13,76,15,3.7866666666666666,22,118
1993Q2,1993,R&D,7,63,8,3.0666666666666664,16,82
1993Q2,1993,RH,3,53,2,2.3633333333333333,11,46
1993Q2,1993,Support,5,59,2,3.01,9,60
1993Q2,1993,Ventes,10,66,4,6.096666666666667,11,55
1993Q3,1993,Achats,8,60,5,2.8233333333333337,13,100
1993Q3,1993,Administration,6,30,4,2.2033333333333336,7,94
1993Q3,1993,Finance,8,17,8,4.243333333333333,10,61
1993Q3,1993,IT,14,94,4,7.953333333333333,19,62
1993Q3,1993,Juridique,4,23,3,1.99,8,68
1993Q3,1993,Marketing,9,60,2,5.503333333333333,11,59
1993Q3,1993,Opérations,11,67,4,3.1833333333333336,16,117
1993Q3,1993,R&D,7,70,7,2.89,15,83
1993Q3,1993,RH,3,38,5,2.1733333333333333,10,49
1993Q3,1993,Support,3,36,17,1.6933333333333334,21,62
1993Q3,1993,Ventes,8,44,3,5.176666666666667,8,53
1993Q4,1993,Achats,7,71,12,2.4,15,103
1993Q4,1993,Administration,4,34,7,1.4366666666666668,10,94
1993Q4,1993,Finance,4,52,11,2.25,15,63
1993Q4,1993,IT,7,77,10,3.94,21,63
1993Q4,1993,Juridique,2,33,6,0.9933333333333333,10,70
1993Q4,1993,Marketing,9,59,9,5.366666666666667,13,57
1993Q4,1993,Opérations,11,59,10,3.203333333333333,16,116
1993Q4,1993,R&D,9,45,3,3.706666666666667,12,80
1993Q4,1993,RH,4,36,9,2.8166666666666664,13,51
1993Q4,1993,Support,3,75,3,1.6266666666666667,12,71
1993Q4,1993,Ventes,12,33,3,8.54,7,45
1994Q1,1994,Achats,10,57,3,3.3766666666666665,12,99
1994Q1,1994,Administration,8,28,0,2.953333333333333,5,91
1994Q1,1994,Finance,4,60,8,2.0833333333333335,14,68
1994Q1,1994,IT,10,113,32,5.666666666666667,44,62
1994Q1,1994,Juridique,9,31,0,4.6066666666666665,7,64
1994Q1,1994,Marketing,8,49,5,5.096666666666667,9,58
1994Q1,1994,Opérations,14,58,2,4.25,12,108
1994Q1,1994,R&D,6,44,4,2.57,13,77
1994Q1,1994,RH,5,51,8,3.36,16,51
1994Q1,1994,Support,6,46,4,2.936666666666667,10,71
1994Q1,1994,Ventes,6,76,23,4.59,18,51
1994Q2,1994,Achats,6,51,7,2.0766666666666667,15,97
1994Q2,1994,Administration,6,39,14,2.276666666666667,15,89
1994Q2,1994,Finance,6,48,1,2.9466666666666668,8,69
1994Q2,1994,IT,8,190,5,4.483333333333333,27,76
1994Q2,1994,Juridique,5,27,2,2.6799999999999997,6,62
1994Q2,1994,Marketing,8,33,1,4.896666666666667,6,54
1994Q2,1994,Opérations,7,59,4,2.18,9,108
1994Q2,1994,R&D,9,78,19,4.0200000000000005,25,75
1994Q2,1994,RH,8,48,2,5.44,10,51
1994Q2,1994,Support,6,39,1,2.9499999999999997,6,70
1994Q2,1994,Ventes,11,66,18,7.853333333333333,26,50
1994Q3,1994,Achats,6,63,4,2.0766666666666667,11,99
1994Q3,1994,Administration,4,42,4,1.5199999999999998,11,93
1994Q3,1994,Finance,5,29,9,2.47,12,69
1994Q3,1994,IT,11,90,5,5.193333333333333,19,78
1994Q3,1994,Juridique,6,24,0,3.4,4,58
1994Q3,1994,Marketing,5,30,8,3.213333333333333,10,53
1994Q3,1994,Opérations,11,75,21,3.5500000000000003,20,107
1994Q3,1994,R&D,8,91,4,3.623333333333333,19,77
1994Q3,1994,RH,6,29,10,4.066666666666666,15,50
1994Q3,1994,Support,9,38,7,4.566666666666667,8,66
1994Q3,1994,Ventes,8,88,3,5.753333333333333,15,56
1994Q4,1994,Achats,10,32,3,3.53,10,93
1994Q4,1994,Administration,8,53,4,3.0066666666666664,10,90
1994Q4,1994,Finance,13,44,1,6.773333333333333,6,63
1994Q4,1994,IT,12,97,7,5.510000000000001,18,74
1994Q4,1994,Juridique,1,28,7,0.5833333333333334,9,59
1994Q4,1994,Marketing,5,39,0,3.1799999999999997,6,52
1994Q4,1994,Opérations,15,63,2,4.94,11,103
1994Q4,1994,R&D,10,81,3,4.59,15,74
1994Q4,1994,RH,3,75,5,2.0066666666666664,12,55
1994Q4,1994,Support,5,31,5,2.61,9,65
1994Q4,1994,Ventes,14,59,4,9.426666666666668,11,50
1995Q1,1995,Achats,6,35,4,2.2033333333333336,9,92
1995Q1,1995,Administration,5,37,1,1.9066666666666665,6,90
1995Q1,1995,Finance,6,23,5,3.323333333333333,8,60
1995Q1,1995,IT,8,81,12,3.7433333333333336,20,76
1995Q1,1995,Juridique,2,34,4,1.1233333333333333,9,61
1995Q1,1995,Marketing,9,25,8,6.239999999999999,10,47
1995Q1,1995,Opérations,7,72,19,2.2566666666666664,18,108
1995Q1,1995,R&D,8,65,6,3.7466666666666666,14,73
1995Q1,1995,RH,2,35,1,1.2066666666666668,7,59
1995Q1,1995,Support,8,32,1,4.363333333333333,7,60
1995Q1,1995,Ventes,9,47,8,6.466666666666666,11,49
1995Q2,1995,Achats,5,32,6,1.8366666666666667,11,91
1995Q2,1995,Administration,4,21,2,1.5200000000000002,6,88
1995Q2,1995,Finance,6,30,3,3.4766666666666666,8,57
1995Q2,1995,IT,10,83,6,4.56,19,73
1995Q2,1995,Juridique,4,31,3,2.25,8,61
1995Q2,1995,Marketing,9,37,5,6.760000000000001,10,43
1995Q2,1995,Opérations,17,135,23,5.406666666666666,21,111
1995Q2,1995,R&D,2,69,14,0.94,23,76
1995Q2,1995,RH,5,23,1,2.9033333333333338,5,57
1995Q2,1995,Support,4,28,6,2.25,10,59
1995Q2,1995,Ventes,8,41,5,5.789999999999999,10,47
1995Q3,1995,Achats,2,44,11,0.7233333333333333,14,97
1995Q3,1995,Administration,7,28,12,2.7533333333333334,15,84
1995Q3,1995,Finance,2,24,0,1.2,4,59
1995Q3,1995,IT,15,54,1,7.3999999999999995,14,64
1995Q3,1995,Juridique,4,27,3,2.1966666666666668,7,61
1995Q3,1995,Marketing,4,42,7,3.233333333333333,11,45
1995Q3,1995,Opérations,12,71,1,3.776666666666667,13,108
1995Q3,1995,R&D,7,75,3,3.1933333333333334,17,78
1995Q3,1995,RH,7,21,3,4.39,6,52
1995Q3,1995,Support,6,86,28,3.4933333333333336,26,65
1995Q3,1995,Ventes,9,39,2,6.826666666666667,7,43
1995Q4,1995,Achats,6,44,4,2.1199999999999997,11,98
1995Q4,1995,Administration,6,72,12,2.4433333333333334,18,87
1995Q4,1995,Finance,1,11,0,0.5633333333333334,3,59
1995Q4,1995,IT,8,98,15,4.37,20,65
1995Q4,1995,Juridique,6,28,5,3.42,9,58
1995Q4,1995,Marketing,4,51,6,2.956666666666667,11,47
1995Q4,1995,Opérations,15,103,27,4.843333333333333,25,108
1995Q4,1995,R&D,12,86,14,5.390000000000001,23,74
1995Q4,1995,RH,2,36,9,1.2699999999999998,10,55
1995Q4,1995,Support,8,94,18,4.16,30,71
1995Q4,1995,Ventes,6,27,1,4.94,5,40
1996Q1,1996,Achats,10,62,19,3.5733333333333337,19,99
1996Q1,1996,Administration,6,57,7,2.3733333333333335,17,89
1996Q1,1996,Finance,1,34,8,0.57,7,62
1996Q1,1996,IT,7,64,7,3.733333333333334,18,67
1996Q1,1996,Juridique,3,30,5,1.7766666666666666,10,59
1996Q1,1996,Marketing,6,34,0,4.430000000000001,6,46
1996Q1,1996,Opérations,14,91,11,4.476666666666667,20,110
1996Q1,1996,R&D,7,82,10,3.1633333333333336,22,78
1996Q1,1996,RH,8,41,2,5.109999999999999,8,51
1996Q1,1996,Support,7,120,8,3.3066666666666666,22,80
1996Q1,1996,Ventes,9,18,4,8.406666666666666,7,33
1996Q2,1996,Achats,6,73,1,2.0766666666666667,10,103
1996Q2,1996,Administration,5,88,6,1.8733333333333333,15,92
1996Q2,1996,Finance,6,25,0,3.3800000000000003,5,58
1996Q2,1996,IT,10,81,0,5.376666666666666,11,64
1996Q2,1996,Juridique,2,37,2,1.1300000000000001,7,62
1996Q2,1996,Marketing,6,22,0,4.6000000000000005,5,41
1996Q2,1996,Opérations,14,117,20,4.456666666666667,22,114
1996Q2,1996,R&D,5,86,1,2.1133333333333333,13,83
1996Q2,1996,RH,1,29,5,0.6533333333333333,10,53
1996Q2,1996,Support,17,92,5,7.576666666666667,15,75
1996Q2,1996,Ventes,2,56,12,2.08,11,39
1996Q3,1996,Achats,10,49,14,3.4133333333333336,17,100
1996Q3,1996,Administration,9,64,11,3.4033333333333338,19,90
1996Q3,1996,Finance,3,17,10,1.7633333333333334,12,58
1996Q3,1996,IT,10,47,6,5.640000000000001,13,58
1996Q3,1996,Juridique,4,27,5,2.223333333333333,9,61
1996Q3,1996,Marketing,7,17,13,6.1000000000000005,15,37
1996Q3,1996,Opérations,13,77,1,3.9866666666666664,12,112
1996Q3,1996,R&D,6,44,2,2.5066666666666664,9,83
1996Q3,1996,RH,3,47,7,1.9133333333333333,13,54
1996Q3,1996,Support,8,57,4,3.713333333333333,12,74
1996Q3,1996,Ventes,9,60,16,8.616666666666665,17,40
1996Q4,1996,Achats,9,64,9,3.043333333333333,18,99
1996Q4,1996,Administration,7,57,0,2.6233333333333335,9,93
1996Q4,1996,Finance,2,54,10,1.18,13,65
1996Q4,1996,IT,13,57,3,8.323333333333332,12,49
1996Q4,1996,Juridique,3,37,4,1.6633333333333333,9,62
1996Q4,1996,Marketing,8,84,15,7.79,17,42
1996Q4,1996,Opérations,13,61,13,4.036666666666667,15,109
1996Q4,1996,R&D,5,30,1,2.06,7,81
1996Q4,1996,RH,0,42,8,0.0,14,61
1996Q4,1996,Support,8,43,0,3.75,8,70
1996Q4,1996,Ventes,3,52,2,2.5533333333333332,10,46
1997Q1,1997,Achats,3,52,5,0.9766666666666666,12,107
1997Q1,1997,Administration,9,27,1,3.3766666666666665,5,89
1997Q1,1997,Finance,5,36,0,2.5900000000000003,8,65
1997Q1,1997,IT,9,63,13,6.55,20,45
1997Q1,1997,Juridique,2,28,3,1.0833333333333333,9,63
1997Q1,1997,Marketing,9,63,2,7.79,11,41
1997Q1,1997,Opérations,14,48,1,4.533333333333333,9,102
1997Q1,1997,R&D,6,24,1,2.56,6,77
1997Q1,1997,RH,6,47,1,3.35,7,63
1997Q1,1997,Support,3,23,3,1.46,7,71
1997Q1,1997,Ventes,8,48,8,6.330000000000001,14,42
1997Q2,1997,Achats,11,55,15,3.58,21,102
1997Q2,1997,Administration,6,42,9,2.313333333333333,11,86
1997Q2,1997,Finance,5,38,4,2.6533333333333333,8,64
1997Q2,1997,IT,6,78,4,4.58,16,47
1997Q2,1997,Juridique,2,39,4,1.0533333333333335,8,66
1997Q2,1997,Marketing,4,60,18,3.3033333333333332,21,45
1997Q2,1997,Opérations,10,34,3,3.39,7,97
1997Q2,1997,R&D,6,27,4,2.7133333333333334,8,73
1997Q2,1997,RH,4,38,5,2.21,7,64
1997Q2,1997,Support,8,34,5,3.9599999999999995,9,66
1997Q2,1997,Ventes,9,51,3,7.576666666666667,10,40
1997Q3,1997,Achats,8,79,7,2.5933333333333333,16,106
1997Q3,1997,Administration,4,49,16,1.5633333333333332,19,90
1997Q3,1997,Finance,7,34,6,3.81,9,62
1997Q3,1997,IT,4,84,14,2.8833333333333333,22,51
1997Q3,1997,Juridique,2,29,3,1.0333333333333334,7,68
1997Q3,1997,Marketing,6,66,0,4.523333333333333,12,48
1997Q3,1997,Opérations,10,59,13,3.5766666666666667,13,94
1997Q3,1997,R&D,7,44,9,3.323333333333333,13,70
1997Q3,1997,RH,4,34,7,2.0933333333333333,9,65
1997Q3,1997,Support,4,34,2,2.06,8,65
1997Q3,1997,Ventes,5,33,9,4.396666666666667,14,40
1997Q4,1997,Achats,5,67,9,1.6033333333333333,17,109
1997Q4,1997,Administration,9,66,6,3.34,14,92
1997Q4,1997,Finance,2,46,17,1.0833333333333333,19,67
1997Q4,1997,IT,6,84,4,4.14,19,52
1997Q4,1997,Juridique,11,29,3,5.833333333333333,7,60
1997Q4,1997,Marketing,7,51,3,4.973333333333334,10,46
1997Q4,1997,Opérations,12,45,9,4.473333333333334,14,90
1997Q4,1997,R&D,5,52,5,2.4633333333333334,13,70
1997Q4,1997,RH,3,46,6,1.5533333333333335,9,68
1997Q4,1997,Support,8,23,0,4.363333333333333,5,60
1997Q4,1997,Ventes,9,57,2,8.173333333333334,11,36
1998Q1,1998,Achats,7,78,4,2.15,11,112
1998Q1,1998,Administration,9,56,5,3.3333333333333335,10,92
1998Q1,1998,Finance,6,61,7,3.08,16,71
1998Q1,1998,IT,7,61,4,4.476666666666667,13,55
1998Q1,1998,Juridique,1,27,2,0.5566666666666666,6,62
1998Q1,1998,Marketing,7,54,10,5.33,13,46
1998Q1,1998,Opérations,8,48,3,3.0733333333333337,9,90
1998Q1,1998,R&D,2,71,16,0.96,22,75
1998Q1,1998,RH,3,36,4,1.5,10,68
1998Q1,1998,Support,2,18,2,1.1199999999999999,6,59
1998Q1,1998,Ventes,3,43,4,2.856666666666667,9,39
1998Q2,1998,Achats,6,38,2,1.83,8,111
1998Q2,1998,Administration,7,51,13,2.606666666666667,15,93
1998Q2,1998,Finance,4,66,7,1.8666666666666665,13,77
1998Q2,1998,IT,6,49,19,3.78,27,54
1998Q2,1998,Juridique,5,21,0,2.8066666666666666,4,59
1998Q2,1998,Marketing,6,39,8,4.54,15,46
1998Q2,1998,Opérations,10,86,31,3.856666666666667,25,95
1998Q2,1998,R&D,10,84,0,4.656666666666666,12,75
1998Q2,1998,RH,8,36,5,4.056666666666667,11,64
1998Q2,1998,Support,6,27,4,3.5666666666666664,7,56
1998Q2,1998,Ventes,7,79,26,6.486666666666667,20,47
1998Q3,1998,Achats,7,38,7,2.14,8,111
1998Q3,1998,Administration,3,65,9,1.0866666666666667,16,98
1998Q3,1998,Finance,7,47,6,3.16,13,76
1998Q3,1998,IT,7,88,3,4.343333333333334,17,60
1998Q3,1998,Juridique,4,26,7,2.3366666666666664,9,57
1998Q3,1998,Marketing,4,57,6,2.9166666666666665,14,49
1998Q3,1998,Opérations,11,106,15,4.02,23,101
1998Q3,1998,R&D,8,94,20,3.76,24,75
1998Q3,1998,RH,8,34,4,4.296666666666667,10,61
1998Q3,1998,Support,7,31,14,4.416666666666667,17,53
1998Q3,1998,Ventes,6,66,2,4.306666666666667,11,52
1998Q4,1998,Achats,8,42,8,2.48,10,109
1998Q4,1998,Administration,7,58,0,2.4266666666666667,9,98
1998Q4,1998,Finance,7,67,10,3.16,14,78
1998Q4,1998,IT,5,81,6,2.8833333333333333,15,63
1998Q4,1998,Juridique,3,37,2,1.7666666666666666,6,59
1998Q4,1998,Marketing,2,57,10,1.2833333333333334,17,54
1998Q4,1998,Opérations,11,65,18,3.783333333333333,28,103
1998Q4,1998,R&D,7,95,12,3.1599999999999997,24,80
1998Q4,1998,RH,5,37,3,2.8433333333333333,9,60
1998Q4,1998,Support,8,61,6,5.34,14,54
1998Q4,1998,Ventes,3,39,3,1.9733333333333334,10,53
1999Q1,1999,Achats,6,35,3,1.883333333333333,8,108
1999Q1,1999,Administration,9,37,4,3.22,9,93
1999Q1,1999,Finance,6,57,7,2.5900000000000003,14,79
1999Q1,1999,IT,8,61,15,4.3999999999999995,23,62
1999Q1,1999,Juridique,3,19,3,1.72,6,59
1999Q1,1999,Marketing,5,63,20,3.143333333333333,26,60
1999Q1,1999,Opérations,14,89,4,4.663333333333333,18,103
1999Q1,1999,R&D,10,113,14,4.376666666666666,27,81
1999Q1,1999,RH,5,48,16,2.84,18,62
1999Q1,1999,Support,10,59,6,6.739999999999999,12,52
1999Q1,1999,Ventes,3,32,3,1.9133333333333333,9,54
1999Q2,1999,Achats,4,33,2,1.2533333333333332,7,107
1999Q2,1999,Administration,6,39,2,2.1966666666666668,7,91
1999Q2,1999,Finance,3,61,4,1.2833333333333334,11,83
1999Q2,1999,IT,8,110,13,4.326666666666667,24,66
1999Q2,1999,Juridique,5,37,9,2.9133333333333336,11,58
1999Q2,1999,Marketing,6,96,3,3.323333333333333,15,68
1999Q2,1999,Opérations,16,88,16,5.45,22,99
1999Q2,1999,R&D,12,89,8,5.126666666666667,22,82
1999Q2,1999,RH,4,67,1,2.15,11,66
1999Q2,1999,Support,9,42,19,6.109999999999999,25,49
1999Q2,1999,Ventes,8,39,5,5.27,9,51
1999Q3,1999,Achats,4,28,1,1.2699999999999998,5,106
1999Q3,1999,Administration,9,14,0,3.453333333333333,5,84
1999Q3,1999,Finance,4,43,7,1.6133333333333333,11,86
1999Q3,1999,IT,11,89,2,5.913333333333334,16,65
1999Q3,1999,Juridique,2,42,3,1.17,9,61
1999Q3,1999,Marketing,9,69,13,4.706666666666666,18,69
1999Q3,1999,Opérations,8,64,0,2.7466666666666666,11,102
1999Q3,1999,R&D,6,81,16,2.473333333333333,26,88
1999Q3,1999,RH,5,40,11,2.6166666666666667,16,67
1999Q3,1999,Support,7,84,7,4.666666666666667,18,56
1999Q3,1999,Ventes,13,63,18,9.38,17,48
1999Q4,1999,Achats,6,18,6,1.93,8,103
1999Q4,1999,Administration,4,34,13,1.6166666666666665,13,85
1999Q4,1999,Finance,11,37,1,4.49,6,81
1999Q4,1999,IT,7,61,3,3.77,14,63
1999Q4,1999,Juridique,2,45,6,1.1300000000000001,12,62
1999Q4,1999,Marketing,9,55,2,4.593333333333334,10,70
1999Q4,1999,Opérations,11,41,0,3.813333333333334,7,95
1999Q4,1999,R&D,7,83,5,2.6666666666666665,20,92
1999Q4,1999,RH,9,76,8,4.743333333333333,15,67
1999Q4,1999,Support,5,72,4,2.956666666666667,12,61
1999Q4,1999,Ventes,7,87,12,5.076666666666667,19,51
2000Q1,2000,Achats,6,29,7,1.9833333333333334,12,100
2000Q1,2000,Administration,6,39,2,2.38,8,86
2000Q1,2000,Finance,6,27,3,2.5533333333333332,6,78
2000Q1,2000,IT,6,41,0,3.28,10,61
2000Q1,2000,Juridique,4,53,3,2.23,10,63
2000Q1,2000,Marketing,7,58,11,3.4033333333333338,12,72
2000Q1,2000,Opérations,10,109,55,3.6566666666666667,49,98
2000Q1,2000,R&D,6,114,17,2.263333333333333,27,96
2000Q1,2000,RH,6,53,5,3.0966666666666662,12,69
2000Q1,2000,Support,6,46,18,3.383333333333333,25,60
2000Q1,2000,Ventes,8,71,8,5.510000000000001,20,50
2000Q2,2000,Achats,5,50,11,1.68,18,100
2000Q2,2000,Administration,7,33,8,2.7866666666666666,12,83
2000Q2,2000,Finance,6,27,8,2.65,11,75
2000Q2,2000,IT,8,31,5,4.636666666666667,11,57
2000Q2,2000,Juridique,6,55,7,3.3466666666666662,12,62
2000Q2,2000,Marketing,9,62,17,4.446666666666666,20,72
2000Q2,2000,Opérations,13,187,3,4.383333333333334,26,111
2000Q2,2000,R&D,11,134,7,3.9499999999999997,24,95
2000Q2,2000,RH,6,34,0,2.9766666666666666,7,68
2000Q2,2000,Support,10,107,5,5.753333333333333,15,65
2000Q2,2000,Ventes,7,88,0,5.04,13,50
2000Q3,2000,Achats,10,62,7,3.4466666666666668,18,97
2000Q3,2000,Administration,7,45,10,2.9,15,83
2000Q3,2000,Finance,6,38,2,2.74,9,73
2000Q3,2000,IT,7,64,13,4.293333333333334,19,55
2000Q3,2000,Juridique,1,51,8,0.5166666666666667,13,68
2000Q3,2000,Marketing,9,70,2,4.383333333333333,13,72
2000Q3,2000,Opérations,17,78,2,5.363333333333333,14,108
2000Q3,2000,R&D,13,82,10,4.766666666666667,20,96
2000Q3,2000,RH,5,25,3,2.5433333333333334,8,65
2000Q3,2000,Support,3,49,4,1.5333333333333334,11,70
2000Q3,2000,Ventes,8,68,18,5.676666666666667,23,50
2000Q4,2000,Achats,5,75,9,1.6733333333333331,16,103
2000Q4,2000,Administration,4,68,6,1.6366666666666667,14,86
2000Q4,2000,Finance,7,30,1,3.3066666666666666,6,70
2000Q4,2000,IT,8,68,7,4.96,15,58
2000Q4,2000,Juridique,5,40,5,2.533333333333333,13,68
2000Q4,2000,Marketing,5,61,15,2.34,20,75
2000Q4,2000,Opérations,17,48,2,5.646666666666666,10,97
2000Q4,2000,R&D,8,59,0,2.8433333333333337,12,96
2000Q4,2000,RH,10,29,6,5.453333333333333,11,58
2000Q4,2000,Support,5,40,18,2.4466666666666668,24,70
2000Q4,2000,Ventes,9,155,24,6.45,28,60
2001Q1,2001,Achats,8,59,4,2.6666666666666665,12,103
2001Q1,2001,Administration,6,82,9,2.3533333333333335,12,91
2001Q1,2001,Finance,6,49,7,2.986666666666667,8,69
2001Q1,2001,IT,9,105,20,5.419999999999999,23,61
2001Q1,2001,Juridique,4,51,3,2.0100000000000002,8,72
2001Q1,2001,Marketing,10,89,15,4.53,20,80
2001Q1,2001,Opérations,9,72,11,3.1799999999999997,13,96
2001Q1,2001,R&D,11,48,2,4.036666666666666,10,89
2001Q1,2001,RH,4,62,5,2.31,9,61
2001Q1,2001,Support,3,70,1,1.45,14,78
2001Q1,2001,Ventes,5,116,0,2.76,17,66
2001Q2,2001,Achats,7,92,10,2.3466666666666667,13,105
2001Q2,2001,Administration,3,80,9,1.1033333333333335,13,96
2001Q2,2001,Finance,6,61,14,2.973333333333334,15,70
2001Q2,2001,IT,9,129,8,4.996666666666666,15,68
